1419,"A Global Perspective on Cancer Prevention (BLS) Biology - Cancer; (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Nursing;  British Journal of Nursing ---Mark Allen Group World Cancer Research Fund, UK",Notice - No/Limited Information,Kate Coughlin,09/27/2013 18073653 10.12968/bjon.2007.16.20.27568,07/24/2008 18942186,Research Article Retraction,United Kingdom Yes
1534,"Experimental Frontiers for Clinical Applications: Novel Approaches to Understanding Mechanisms of Lymph Node Metastases in Melanoma (BLS) Biology - Cancer; (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Dermatology;  Cancer Metastasis Reviews ---Springer Department of Molecular Therapeutics, John Wayne Cancer Institute, 2200 Santa Monica, USA Surgical Oncology and Molecular Therapeutics, USA",+Concerns/Issues About Authorship+Plagiarism of Text,Richard Essner,06/01/2006 16770538 10.1007/s10555-006-8506-4,07/10/2008 18773512 10.1007/s10555-008-9161-8,Research Article Retraction,United States No
2551,"Structure of the Parathyroid Hormone Receptor C Terminus Bound to the G-protein Dimer Gß1y2 (BLS) Biology - Molecular; (HSC) Medicine - Endocrinology;  Structure ---Elsevier  - Cell Press Department of Pharmacology, Lineberger Comprehensive Cancer Center and UNC Neuroscience Center, 1106 M.E. Jones Building, CB #7365, University of North Carolina at Chapel Hill, Chapel Hill, NC, 27599, USA http://retractionwatch.com/2011/08/16/ties-that-dont-bind-group-retracts-parathyroid-hormone-crystallography-paper/",+Error in Results and/or Conclusions+Unreliable Results,Christopher A Johnston Adam J Kimple Patrick M Giguere David P Siderovski,07/01/2008 18611381 10.1016/j.str.2008.04.010,07/09/2008 21827955 10.1016/j.str.2011.07.010,Research Article Retraction,United States No
1027,"Drug-induced Lupus Erythematosus (BLS) Biology - General; (HSC) Medicine - Drug Design; (HSC) Medicine - Immunology;  Autoimmunity ---Taylor and Francis Rheumatology Unit, L Sacco University Hospital, Department of Rheumatology, via GB Grassi 74, Milan, 20157, Italy Ospedale Maggiore Policlinico, IRCCS, University of Milan, Department of Internal Medicine, Milan, Italy Chair of Rheumatology, University of Padova, Padova, Italy",+Euphemisms for Misconduct+Euphemisms for Plagiarism+Plagiarism of Text,Piercarlo Sarzi-Puttini Fabiola Atzeni Franco Capsoni Ennio Lubrano Andrea Doria,11/01/2005 16373256 10.1080/08916930500285857,07/07/2008 18365839 10.1080/08916930802038194,Research Article Retraction,Italy No
3581,"Glass Embedded in Labial Mucosa for 20 Years (BLS) Anatomy/Physiology; (BLS) Biology - Cellular; (HSC) Medicine - Dentistry;  Indian Journal of Dental Research: Official Publication of Indian Society for Dental Research ---Wolters Kluwer Department of Oral Medicine and Radiology, Manipal College of Dental Sciences, Light House Hill Road, Hampankatta, Mangalore - 575 001, Karnataka, India Department of Oral Pathology, Manipal College of Dental Sciences, Light House Hill Road, Hampankatta, Mangalore - 575 001, Karnataka, India Department of Oral and Maxillofacial Surgery, Manipal College of Dental Sciences, Light House Hill Road, Hampankatta, Mangalore - 575 001, Karnataka, India",+Notice - Lack of,K N Sumanth Karen Boaz Naresh Y Shetty,08/04/2007 18445936,07/01/2008 18949862,Case Report Retraction,India No
19787,"Hepatocytes to investigate drug metabolism and hepatotoxicity in man (BLS) Toxicology; (HSC) Medicine - Drug Design;  Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas ---Universidad de Santiago de Chile Unidad de Hepatología Experimental, Centro de Investigación, Hospital Universitario La Fe, Avda Campanar 21, 46009 Valencia, Spain Departamento de Bioquímica y Biología Molecular, Facultad de Medicina, Universidad de Valencia, Avda Blasco Ibáñez 15, 46010 Valencia, Spain",+Duplication of Article+Withdrawal,Maria Jose Gomez-Lechon Jose Vicente Castell Maria Teresa Donato,03/01/2008 00000000 unavailable,07/01/2008 00000000 unavailable,Review Article Retraction,Spain No
3552,"In Vivo Bioluminescent Source Estimation Using Computational Optical Biopsy (B/T) Technology; (BLS) Biology - Cellular; (HSC) Medicine - Surgery; (PHY) Engineering - Chemical; (PHY) Physics;  Medical Engineering & Physics ---Elsevier Bioluminescence Tomography Laboratory, Department of Radiology, University of Iowa, Iowa City, IA 52242, USA LMAM, School of Mathematical Sciences, Peking University, Beijing 100871, China Department of Bioengineering, University of Washington, Seattle, WA 98195, USA Department of Physiology & Biophysics, University of Iowa, Iowa City, IA 52242, USA",+Notice - Limited or No Information+Withdrawal,Xin Qian Ming Jiang Haiou Shen B Zhang Kumar Durairaj Wenxiang Cong X D Li Michael Henry Laurie L Fajardo Ge Wang,08/10/2007 00000000 10.1016/j.medengphy.2007.06.007,07/01/2008 17693117 10.1016/j.medengphy.2007.06.007,Research Article Retraction,China United States No
4016,"Profile of female breast lesions in Saudi Arabia (HSC) Medicine - Obstetrics/Gynecology; (HSC) Medicine - Oncology; (HSC) Medicine - Pathology; (PUB) Society/Association Journals;  The Journal of the Pakistan Medical Association (JPMA) ---Pakistan Medical Association Department of Histopathology. King Abdul Aziz University Hospital, Jeddah",+Notice - Limited or No Information,I Mansoor,07/01/2001 11558215,07/01/2008 19004130,Research Article Retraction,Saudi Arabia No
4386,"Deficient Expression of Human Leukocyte Antigen Class I Antigen-processing Machinery Components in Human Esophageal Squamous Cell Carcinoma (BLS) Biology - Cancer; (BLS) Biology - Cellular; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  Diseases of the Esophagus: Official Journal of the International Society for Diseases of the Esophagus (ISDE) ---Oxford Academic Department of Cellular and Molecular Biology, Cancer Institute and Hospital, Peking Union Medical College, China Chinese Academy of Medical Sciences, Beijing, China",+Error in Data+Unreliable Data,Q Liu B Liu X Song Q Zhao,09/01/2008 28200107 10.1111/j.1442-2050.2008.00852.x,06/28/2008 18840138 10.1111/j.1442-2050.2008.00873_2.x,Clinical Study Retraction,China No
3490,"Hamycin treatment of candidiasis in normal and diabetic rats (BLS) Microbiology; (HSC) Medicine - Diabetes; (HSC) Medicine - Drug Design; (PUB) Society/Association Journals;  FEMS Immunology and Medical Microbiology ---Elsevier Department of Pharmacology and Toxicology, Research and Development Division, Hindustan Antibiotics Ltd., Pimpri, Pune 411 018, India",+Euphemisms for Plagiarism+Plagiarism of Article,Jayant N Dhuley,11/01/1999 10536305 10.1111/j.1574-695X.1999.tb01386.x,06/28/2008 18492064 10.1111/j.1574-695X.2008.00432.x,Research Article Retraction,India No
5316,"Bis(2-aminophenyl) Diselenide Derivatives with Amino Acids Moieties as Potential Antivirals and Antimicrobials (BLS) Biochemistry; (BLS) Biology - Molecular; (BLS) Microbiology; (HSC) Medicine - Immunology; (PHY) Chemistry;  Phosphorus, Sulfur, and Silicon and the Related Elements ---Taylor and Francis Faculty of Chemistry , Wroclaw University of Technology , Wroclaw, Poland",+Duplication of Article+Euphemisms for Duplication,Ewa Dabrowska Magdalena Pietka-Ottlik Jerzy Palus,12/03/2008  10.1080/10426500801901194,06/24/2008  10.1080/10426500802224711,Research Article Retraction,Poland No
1775,"Age-period-cohort analysis of female breast cancer mortality in Korea (BLS) Biology - Cancer; (HSC) Medicine - Obstetrics/Gynecology; (PUB) Society/Association Journals;  Breast Cancer: the Journal of the Japanese Breast Cancer Society ---Springer Department of Preventive Medicine, Seoul National University College of Medicine, 28 Yongon-dong, Chongno-gu, Seoul 110-799, Korea",+Error in Data,Yunhee Choi Yeonju Kim Sue Kyung Park Hai-Rim Shin Keun-Young Yoo,01/23/2006 16929120 10.2325/jbcs.13.266,06/12/2008 19086151 10.1007/s12282-008-0061-0,Clinical Study Retraction,South Korea Yes
19846,"Defining In Vivo Mucosal Inflammatory Activity Using Laser Scanning Confocal Endomicroscopy in Human Ulcerative Colitis (BLS) Biochemistry; (BLS) Biology - Cellular; (HSC) Medicine - Gastroenterology; (HSC) Radiology/Imaging;  Gastroenterology ---Elsevier Gastroenterology and Liver Unit at the Royal Hallamshire Hospital, Sheffield, England Medical Clinic, University of Mainz, Mainz, Germany School of Medicine and Biomedical Sciences, University of Sheffield, Sheffield, England Academic Unit of Pathology, Section of Oncology and Pathology, Biomedical Sciences, University of Sheffield Medical School, Sheffield, England",+Date of Retraction/Other Unknown+Notice - Limited or No Information,David Paul Hurlstone Ralf Kiesslich Michael D Hunter S Brown Nick Tiffin Simon S Cross,06/12/2008 18644372 10.1053/j.gastro.2008.06.031,06/12/2008 18644372 10.1053/j.gastro.2008.06.031,Article in Press Research Article Retraction,Germany United Kingdom No
3828,"Quantitative role of p42/44 and p38 in the production and regulation of cytokines TNF-a, IL-1ß and IL-12 by murine peritoneal macrophages in vitro by Concanavalin A (BLS) Biology - Cellular; (HSC) Medicine - Immunology;  Cytokine ---Elsevier School of Biotechnology, Faculty of Science, Banaras Hindu University, Varanasi 221005, India http://retractionwatch.com/2012/04/26/authors-public-dispute-over-retraction-notice-in-cytokine-ends-in-a-draw-bruises-journal/",+Doing the Right Thing+Duplication of Data+Lack of Approval from Author,Varun Kesherwani Ajit Sodhi,01/01/2007 17395477 10.1016/j.cyto.2007.02.018,06/12/2008 21667570 10.1016/j.cyto.2008.04.006,Research Article Retraction,India No
7101,"A Novel Method of Rapid Eye Location (B/T) Computer Science; (B/T) Technology; (HSC) Medicine - Ophthalmology;  2008 2nd International Conference on Bioinformatics and Biomedical Engineering ---Institute of Electrical and Electronics Engineers (IEEE) College of Computer Science, Qufu Normal University, Rizhao, China",+Notice - Limited or No Information,Jing-Xiu Zhao Juan Zhao,05/16/2008,06/03/2008  10.1109/ICBBE.2008.830,Conference Abstract/Paper Retraction,China No
7854,"Is there a role for advanced radiation therapy technologies in the treatment of pancreatic adenocarcinoma? (HSC) Medicine - Gastroenterology; (HSC) Medicine - Oncology; (HSC) Radiology/Imaging;  Future Oncology ---Future Medicine - Future Science Group Duke University Medical Center, Department of Radiation Oncology, Durham, NC",+Concerns/Issues about Referencing/Attributions+Error in Text,Jeffrey John Meyer Christopher George Willett Brian Gary Czito,04/11/2008 18407737 10.2217/14796694.4.2.241,06/02/2008  10.2217/14796694.4.3.448,Review Article Correction,United States No
3763,"Body Fat Distribution, the Menopause Transition, and Hormone Replacement Therapy (BLS) Biology - Molecular; (HSC) Medicine - Diabetes; (HSC) Medicine - Pharmacology;  Diabetes & Metabolism ---Elsevier Department of Medicine, University of Vermont, Burlington, VT 05401, Canada  Lipid Research Center, Laval University Medical Research Center, CHUQ, Quebec city, Canada",+Notice - Lack of,A Tchernof E T Poehlman J P Després,02/17/2008 10705099 DM-03-2000-26-1-1262-3636-101019-ART66,06/01/2008 16799408,Clinical Study Retraction,Canada No
4191,"Clinical use of aromatase inhibitors (AI) in premenopausal women. (HSC) Medicine - Endocrinology; (HSC) Medicine - Obstetrics/Gynecology;  The Journal of Steroid Biochemistry and Molecular Biology ---Elsevier Division of Reproductive Endocrinology and Infertility, Department of Obstetrics and Gynecology, Geneva University Hospital, Geneva, Switzerland",+Duplication of Article,Dominique de Ziegler Christophe Mattenberger Carine Luyet Ilinca Romoscanu Nicole Fournet Irion Francesco Bianchi-Demicheli,05/01/2005 16002281 10.1016/j.jsbmb.2005.04.023,06/01/2008 18688952 10.1016/j.jsbmb.2008.04.006,Research Article Retraction,Switzerland No
3786,"Effect of trimetazidine on renal ischemia/reperfusion injury in rats. (BLS) Biochemistry; (HSC) Medicine - Pharmacology;  Pharmacological Research ---Elsevier Pharmacology Division, University Institute of Pharmaceutical Sciences, Punjab University, Chandigarh 160014, India",+Duplication of Image+Plagiarism of Image,Devinder Singh Kanwaljit Chopra,12/01/2004 15501702 10.1016/j.phrs.2004.06.006,06/01/2008 18782924,Research Article Retraction,India No
3618,"Evaluation of single intensive care unit performance by simplified acute physiology score II system (HSC) Medicine - General; (HSC) Public Health and Safety;  Croatian Medical journal ---Medicinska Naklada Department of Anesthesiology and Intensive Care, Rijeka University Hospital, Rijeka, Croatia",+Ethical Violations by Author+Plagiarism of Text,Kristian Desa Alan Sustic Zeljko Zupan Bozidar Krstulovic Vesna Golubovic,12/01/2005 16342351,06/01/2008 18581620 10.3325/cmj.2008.3.421,Research Article Retraction,Croatia No
809,"Polychlorinated Biphenyls Induce Proinflammatory Cytokine Release and Dopaminergic Dysfunction: Protection in Interleukin-6 knockout Mice (BLS) Biochemistry; (BLS) Biology - Cellular; (BLS) Biology - General; (BLS) Biology - Molecular; (HSC) Medicine - Pharmacology;  Journal of Neuroimmunology ---Elsevier Wadsworth Center, New York State Department of Health, Albany, NY 12201, United States",+Error in Data+Error in Image+Unreliable Results,Meleik Hebert Goodwill David A Lawrence Richard F Seegal,02/01/2007 17229471 10.1016/j.jneuroim.2006.11.030,06/01/2008 18705032 10.1016/j.jneuroim.2008.03.006,Research Article Retraction,United States Yes
4712,"The experience with Ritleng intubation system in patients with congenital nasolacrimal duct obstruction (HSC) Medicine - Ophthalmology;  Journal of the Chinese Medical Association (JCMA) ---Elsevier Department of Ophthalmology, Tri-Service General Hospital, Taipei, Taiwan, ROC",+Concerns/Issues about Referencing/Attributions+Investigation by Journal/Publisher+Misconduct by Author+Plagiarism of Text,Po Liang Chen Chiao Hong Chen Chih Hsien Hsiao Cheng Jong Chang,07/01/2004 15510931,06/01/2008 18567567 10.1016/S1726-4901(08)70133-3,Research Article Retraction,Taiwan No
3201,"The Progesterone Receptor in Human Term Amniochorion and Placenta Is Isoform C (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Endocrinology;  Endocrinology ---Oxford Academic Preterm Birth Research Group, Reproductive Sciences, Department of Cancer Studies and Molecular Medicine, University of Leicester, Leicester, Leicestershire LE2 7LX, United Kingdom",+Concerns/Issues About Image+Error in Image,Anthony H Taylor Penny C McParland David J Taylor Stephen C Bell,10/27/2005 16254035 10.1210/en.2005-0510,06/01/2008 18493028 10.1210/endo.149.6.9999,Research Article Retraction,United Kingdom No
6675,"Near Range Millimeter Wave Radiometer Passive Image High Resolution Restoration (HSC) Radiology/Imaging; (PHY) Mathematics;  2008 Global Symposium on Millimeter Waves, Proceeding (GSMM) ---Institute of Electrical and Electronics Engineers (IEEE) Institute of Millimeter Wave and Optical Near Sensing Technology, Nanjing University of Science & Technology, Nanjing 210094, China",+Investigation by Journal/Publisher+Notice - Limited or No Information,Wang Ben-qing Li Xing-guo,04/21/2008  10.1109/GSMM.2008.4534635,05/30/2008  10.1109/GSMM.2008.4534635,Conference Abstract/Paper Retraction,China No
