cited_magid,cited_doi,cited_ref_hints(author),cited_retraction_year,cited_publication_year,citing_doi,citing_title,citing_author,citing_venue,venue_id,venue_type,venue_area,venue_category,citing_publisher,citing_publication_year,source,period,fulltext,retracted,notes
2137877549,10.1177/0146167207312465,Lennart J Renkema;;Diederik A Stapel;;Marcus Maringer;;Nico W van Yperen,2013,2008,10.1080/10615806.2016.1138288,Stereotypical thinking as a mediating factor in the association between exposure to terror and post-traumatic stress disorder symptoms among Israeli youth,Chen Goren ;; Efrat Neter,Anxiety Stress and Coping,issn: 10615806; issn:  14772205,Journal article,Arts and Humanities;; Medicine;; Psychology,"Arts and Humanities (miscellaneous);; Psychiatry and Mental Health;; Clinical Psychology; Developmental and Educational Psychology
",Routledge,2016,mag,1,,,
1925740804,10.1016/j.cub.2015.09.056,Jean Decety;;Jason M Cowell;;Kang Lee;;Randa Mahasneh;;Susan Malcolm-Smith,2019,2015,10.1016/J.IREF.2020.09.023,Impact analysis of religiosity and altruism on multidimensional inequality,Nadira Amalia ;; Nadira Amalia ;; Jossy P. Moeis ;; Tika Arundina ;; Ristiyanti Hayu Pertiwi ;; Amy Mardhatillah,International Review of Economics & Finance,issn: 10590560,Journal article,"Economics, Econometrics and Finance
","Economics and Econometrics; Finance
",Elsevier Inc.,2021,mag,1,,,
2087178820,10.1080/1462740500061160,Charles K Armstrong,2020,2005,10.1163/18765610-02402016,"“Victory over Communism: South Korean Protestants’ Ideas about Democracy, Development, and Dictatorship, 1953–1961”",Jeongran Yoon,The Journal of American-East Asian Relations,issn: 10583947; issn:  18765610,Journal article,Arts and Humanities;; Social Sciences,"History;; Cultural Studies; Political Science and International Relations; Sociology and Political Science
",Brill,2017,mag,0,,,
2087178820,10.1080/1462740500061160,Charles K Armstrong,2020,2005,10.1163/18765610-02402001,“The East Asian Frontier of the Socialist World: North Korea in the 1950s”,Avram Agov,The Journal of American-East Asian Relations,issn: 10583947; issn:  18765610,Journal article,Arts and Humanities;; Social Sciences,"History;; Cultural Studies; Political Science and International Relations; Sociology and Political Science
",BRILL,2017,mag,0,,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1053/J.JVCA.2008.03.002,Con: Starches Are Not Preferable to Albumin During Cardiac Surgery: A Contrary Opinion,Robert S. Green ;; Richard I. Hall,Journal of Cardiothoracic and Vascular Anesthesia,issn: 10530770; issn:  15328422,Journal article,Medicine,"Anesthesiology and Pain Medicine; Cardiology and Cardiovascular Medicine
",Elsevier,2008,mag,0,,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1016/S1053-0770(03)00059-4,The perioperative management of patients with severe emphysema.,Katherine P Grichnik ;; Steven E Hill,Journal of Cardiothoracic and Vascular Anesthesia,issn: 10530770; issn:  15328422,Journal article,Medicine,"Anesthesiology and Pain Medicine; Cardiology and Cardiovascular Medicine
",Elsevier,2003,mag,0,,,
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.1053/J.JVCA.2008.03.002,Con: Starches Are Not Preferable to Albumin During Cardiac Surgery: A Contrary Opinion,Robert S. Green ;; Richard I. Hall,Journal of Cardiothoracic and Vascular Anesthesia,issn: 10530770; issn:  15328422,Journal article,Medicine,"Anesthesiology and Pain Medicine; Cardiology and Cardiovascular Medicine
",Elsevier,2008,mag,0,,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1002/CASP.699,Combating prejudice and racism: new interventions from a functional analysis of racist language,Bernard Guerin,Journal of Community and Applied Social Psychology,issn: 10529284; issn:  10991298,Journal article,Psychology;; Social Sciences,Social Psychology;; Sociology and Political Science,Wiley,2003,mag,0,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1177/105268461302300603,The Effects of Transformational Leadership and the Sense of Calling on Job Burnout among Special Education Teachers,Tao Gong ;; Laurie Zimmerli ;; Harry E. Hoffer,The Journal of School Leadership,issn: 10526846,Journal article,,,"Rowman & Littlefield. 4501 Forbes Boulevard Suite 200, Lanham, MD 20706. Tel: 800-462-6420; Tel: 717-794-3800; Fax: 800-338-4550; Fax: 717-794-3803; e-mail: custserv@rowman.com; Web site: http://rowman.com/Page/Journals",2013,mag,0,,,VENUE-NOT-IN-SCIMAGO
2939204210,10.1097/MD.0000000000015107,Francisca N Ogba;;Moses O Ede;;Charity N Onyishi;;Patricia U Agu;;Amaka B Ikechukwu-Ilomuanya;;Janet N Igbo;;Nkechi Egenti;;Ifeyinwa Manafa;;Chijioke Amoke;;Nneka C Nwosu;;Faith C Omeke;;Bernedeth N Nwafor;;Kingsley C Amadi;;Edith N Nwokenna;;Samuel C Ugwoke,2020,2019,10.1016/J.JSTROKECEREBROVASDIS.2020.105544,Effect of Rhythm of Music Therapy on Gait in Patients with Stroke.,Yao Wang ;; Wei-Yi Pan ;; Fei Li ;; Jun-Sheng Ge ;; Xiang Zhang ;; Xun Luo ;; Yu-Long Wang,Journal of Stroke & Cerebrovascular Diseases,issn: 10523057; issn:  15328511,Journal article,Medicine,"Cardiology and Cardiovascular Medicine; Neurology (clinical); Rehabilitation; Surgery
",W.B. Saunders,2021,mag,1,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1016/J.LEAQUA.2015.08.006,Leaders' charismatic leadership and followers' commitment — The moderating dynamics of value erosion at the societal level,Diether Gebert ;; Kathrin Heinitz ;; Claudia Buengeler,Leadership Quarterly,issn: 10489843,Journal article,"Business, Management and Accounting;;
Psychology;;
Social Sciences","Business and International Management; 	Organizational Behavior and Human Resource Management;; Applied Psychology;; Sociology and Political Science
",JAI,2016,mag,1,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1016/J.LEAQUA.2013.10.009,Advancing workplace spiritual development: A dyadic mentoring approach,Frankie J. Weinberg ;; William B. Locander,Leadership Quarterly,issn: 10489843,Journal article,"Business, Management and Accounting;;
Psychology;;
Social Sciences","Business and International Management; 	Organizational Behavior and Human Resource Management;; Applied Psychology;; Sociology and Political Science
",JAI,2014,mag,1,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1016/J.LEAQUA.2013.11.002,A 25-year perspective on levels of analysis in leadership research,Shelley D. Dionne ;; Alka Gupta ;; Kristin Lee Sotak ;; Kristie A. Shirreffs ;; Andra Serban ;; Chanyu Hao ;; Dong Ha Kim ;; Francis J. Yammarino,Leadership Quarterly,issn: 10489843,Journal article,"Business, Management and Accounting;;
Psychology;;
Social Sciences","Business and International Management; 	Organizational Behavior and Human Resource Management;; Applied Psychology;; Sociology and Political Science
",JAI,2014,mag,1,,,
2139588191;;193261174;;2326968768,10.1111/j.1466-8238.2009.00501.x,Ulrike Herzschuh;;H John B Birks;;Xingqi Liu;;Claudia Kubatzki;;Gerrit Lohmann,2010,2009,10.1016/J.QUAINT.2014.02.026,"Potential of pollen and non-pollen palynomorph records from Tso Moriri (Trans-Himalaya, NW India) for reconstructing Holocene limnology and human–environmental interactions",Christian Leipe ;; Dieter Demske ;; Pavel E. Tarasov ;; Bernd Wünnemann ;; Frank Riedel,Quaternary International,issn: 10406182,Journal article,"Earth and Planetary Sciences;;
",Earth-Surface Processes,Pergamon,2014,mag,1,,,
2139588191;;193261174;;2326968768,10.1111/j.1466-8238.2009.00501.x,Ulrike Herzschuh;;H John B Birks;;Xingqi Liu;;Claudia Kubatzki;;Gerrit Lohmann,2010,2009,10.1016/J.QUAINT.2019.11.036,"Representation of modern pollen assemblage to vertical variations of vegetation and climate in the Yadong area, eastern Himalaya",Ran Zhang ;; Fang Tian ;; Qinghai Xu ;; Xu Zhou ;; Xingqi Liu ;; Xianyong Cao,Quaternary International,issn: 10406182,Journal article,"Earth and Planetary Sciences;;
",Earth-Surface Processes,Pergamon,2020,mag,1,,,
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.5172/CONU.13.1.50,Third-space fluid shift in elderly patients undergoing gastrointestinal surgery. Part II: nursing assessment,Karen Wotton ;; Maurine Redden,Contemporary Nurse,issn: 10376178,Journal article,Nursing,Nursing (miscellaneous),Contemp Nurse,2002,mag,0,,,
1998176099,10.1080/13825571003588429,Esther Sanchez-Pardo,2014,2010,10.1080/10350330.2015.1021551,Scar Literature reconsidered: Yan Geling's novels The Criminal Lu Yanshi and A Woman's Epic,Shenshen Cai,Social Semiotics,"issn: 10350330; issn:  14701219
",Journal article,"Arts and Humanities;; Social Sciences
","Language and Linguistics;;
Communication;
Cultural Studies;
Linguistics and Language
",Routledge,2015,mag,1,,,
2075796680,10.4103/0019-5545.105526,Prakash B Behere;;Anweshak Das;;Richa Yadav;;Aniruddh P Behere,2019,2013,10.1590/0103-1104201611012,"Religião e transtornos mentais na perspectiva de profissionais de saúde, pacientes psiquiátricos e seus familiares",Amanda Márcia dos Santos Reinaldo ;; Raquel Lana Fernandes dos Santos,Saúde em Debate,issn: 1031104,Journal article,,,Centro Brasileiro de Estudos de Saúde,2016,mag,0,,,VENUE-NOT-IN-SCIMAGO
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1108/JEAS-03-2016-0005,The impact of workplace spirituality on voluntary turnover intentions through loneliness in work,Mohammed Yasin Ghadi,Journal of Economic and Administrative Sciences,issn: 10264116,Journal article,,,Emerald Publishing Limited,2017,mag,1,,,VENUE-NOT-IN-SCIMAGO
2139588191;;193261174;;2326968768,10.1111/j.1466-8238.2009.00501.x,Ulrike Herzschuh;;H John B Birks;;Xingqi Liu;;Claudia Kubatzki;;Gerrit Lohmann,2010,2009,10.1007/S11442-012-0974-6,Reconstruction of cultivated land during mid- Holocene in the middle and lower reaches of Yellow River and human impact on vegetations,Guangliang Hou ;; Zhongping Lai ;; Jingyi Xiao ;; E. Chongyi,Journal of Geographical Sciences,"issn: 1009637X
",Journal article,Earth and Planetary Sciences,Earth and Planetary Sciences (miscellaneous),SP Science Press,2012,mag,1,,,
2939204210,10.1097/MD.0000000000015107,Francisca N Ogba;;Moses O Ede;;Charity N Onyishi;;Patricia U Agu;;Amaka B Ikechukwu-Ilomuanya;;Janet N Igbo;;Nkechi Egenti;;Ifeyinwa Manafa;;Chijioke Amoke;;Nneka C Nwosu;;Faith C Omeke;;Bernedeth N Nwafor;;Kingsley C Amadi;;Edith N Nwokenna;;Samuel C Ugwoke,2020,2019,10.11569/WCJD.V27.I22.1391,"Correlation among mental resilience, perceived stress, and sleep quality in elderly patients with functional dyspepsia",Li-Qin Tong,World Chinese Journal of Digestology,issn: 10093079,Journal article,Medicine,Gastroenterology,Baishideng Publishing Group Inc.,2019,mag,0,,,
1973632246,10.2466/pr0.1990.66.2.355,Ronald Grossarth-Maticek;;Hans J Eysenck,2020,1990,10.3748/WJG.15.2980,Psychosocial stress and liver disease status.,Cristin Constantin Vere ;; Costin Teodor Streba ;; Letitia Maria Streba ;; Alin Gabriel Ionescu ;; Felix Sima,World Journal of Gastroenterology,issn: 10079327,Journal article,Medicine,Gastroenterology; Medicine (miscellaneous),Baishideng Publishing Group Inc,2009,mag,0,,,
1973632246,10.2466/pr0.1990.66.2.355,Ronald Grossarth-Maticek;;Hans J Eysenck,2020,1990,,Psychological Correlates of Breast Cancer: An Exploratory Study,Sushila Pareek ;; Uma Mittal ;; Asha Hingar,Journal of Indian Health Psychology ,issn: 09735755,Journal article,,,,2009,mag,0,15_nodoi.pdf,,VENUE-NOT-IN-SCIMAGO
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1177/0971685816650573,Holistic Human Resource Development: Balancing the Equation through the Inclusion of Spiritual Quotient,Adeel Ahmed ;; Mohd Anuar Arshad ;; Arshad Mahmood ;; Sohail Akhtar,Journal of Human Values,issn: 09730737; issn:  09716858,Journal article,"Arts and Humanities;; Business, Management and Accounting;; 
Psychology;; Social Sciences
","Philosophy;; Organizational Behavior and Human Resource Management;; Social Psychology;; Cultural Studies;
Sociology and Political Science
",SAGE Publications,2016,mag,1,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1177/0971685816689741,Workplace Spirituality and Employee Well-being: An Empirical Exploration:,Naval Garg,Journal of Human Values,issn: 09730737; issn:  09716858,Journal article,"Arts and Humanities;; Business, Management and Accounting;; 
Psychology;; Social Sciences
","Philosophy;; Organizational Behavior and Human Resource Management;; Social Psychology;; Cultural Studies;
Sociology and Political Science
",SAGE Publications,2017,mag,1,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1177/0972262919840216,Evolving a Model of Sustainable Leadership: An Ex-post Facto Research:,Radha R. Sharma,Vision: The Journal of Business Perspective,issn: 09722629; issn:  22495304,Journal article,"Business, Management and Accounting","Business and International Management; Strategy and Management
","SAGE PublicationsSage India: New Delhi, India",2019,mag,1,,,
2075796680,10.4103/0019-5545.105526,Prakash B Behere;;Anweshak Das;;Richa Yadav;;Aniruddh P Behere,2019,2013,10.4103/IJMR.IJMR_295_17,Depression: Why to talk?,Prakash Balkrishna Behere ;; Kanika Kumar ;; Aniruddh Prakash Behere,Indian Journal of Medical Research,issn: 09715916; issn:  09759174,Journal article,"Biochemistry, Genetics and Molecular Biology;; Medicine","Biochemistry, Genetics and Molecular Biology (miscellaneous);; Medicine (miscellaneous)",Medknow Publications,2017,mag,0,,,
1973632246,10.2466/pr0.1990.66.2.355,Ronald Grossarth-Maticek;;Hans J Eysenck,2020,1990,10.1177/097133369200400202,Immigran t Men tal an d Ph ysical Health,Paul G. Schmitz,Psychology & Developing Societies,issn: 09713336,Journal article,Psychology,Social Psychology,"Sage PublicationsSage CA: Thousand Oaks, CA",1992,mag,0,,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1080/09668136.2011.547697,The ‘Paradox’ of Tuzla City: Explaining Non-nationalist Local Politics during the Bosnian War,Ioannis Armakolas,Europe-Asia Studies,issn: 09668136; issn:  14653427,Journal article,"Arts and Humanities;;
Economics, Econometrics and Finance;; Social Sciences","History;; Economics and Econometrics;; Geography, Planning and Development; Sociology and Political Science
",Routledge,2011,mag,0,,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1080/09668131003737019,Religion and Reconciliation in Bosnia & Herzegovina: Are Religious Actors Doing Enough?,Janine Natalya Clark,Europe-Asia Studies,issn: 09668136; issn:  14653427,Journal article,"Arts and Humanities;;
Economics, Econometrics and Finance;; Social Sciences","History;; Economics and Econometrics;; Geography, Planning and Development; Sociology and Political Science
",Routledge,2010,mag,0,,,
2050036847,10.4113/jom.2010.1074,John Carty;;Aoife Ahern,2012,2010,10.1016/J.JTRANGEO.2016.06.001,Spatial-modal scenarios of greenhouse gas emissions from commuting in Hong Kong,Alice S.Y. Chow,Journal of Transport Geography,issn: 09666923,Journal article,"Environmental Science;;
Social Sciences
","Environmental Science (miscellaneous);; Geography, Planning and Development; Transportation",Pergamon,2016,mag,1,,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1080/0963749042000330866,Believing in God at Your Own Risk: Religion and Terrorisms in Uzbekistan*,Russell Zanca,"Religion, State and Society",issn: 09637494,Journal article,"Arts and Humanities;;
Social Sciences",Religious Studies;; Sociology and Political Science,Taylor & Francis Ltd,2005,mag,0,,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1016/J.POLGEO.2010.01.011,Localizing geopolitics: Disaggregating violence and return in conflict regions,Gearóid Ó Tuathail,Political Geography,issn: 09626298,Journal article,"Arts and Humanities;;
Social Sciences","History;; Geography, Planning and Development; Sociology and Political Science


",Pergamon,2010,mag,0,,,
2318852949,10.1177/0961463X15577256,Jeff Noonan,2020,2015,10.1177/0961463X20951679,"Inevitability, contingency, and the epistemic significance of time:",Libor Benda,Time & Society,"issn: 0961463X; issn:  14617463
",Journal article,"Social Sciences
",Sociology and Political Science,"SAGE PublicationsSage UK: London, England",2020,mag,1,,,
2087178820,10.1080/1462740500061160,Charles K Armstrong,2020,2005,10.1017/S0960777316000096,"From Communist Internationalism to Human Rights: Gender, Violence and International Law in the Women's International Democratic Federation Mission to North Korea, 1951",Celia Donert,Contemporary European History,issn: 09607773; issn:  14692171,Journal article,Arts and Humanities,History,Cambridge University Press (CUP),2016,mag,0,,,
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.1136/BMJ.F839,Hydroxyethyl starch 130/0.38-0.45 versus crystalloid or albumin in patients with sepsis: systematic review with meta-analysis and trial sequential analysis,Nicolai Haase ;; Anders Perner ;; Louise Inkeri Hennings ;; Martin Siegemund ;; Bo Lauridsen ;; Mik Wetterslev ;; Jørn Wetterslev,BMJ,issn: 09598146; issn:  17561833,Journal article,Medicine,Medicine (miscellaneous),BMJ Group,2013,mag,0,,,
1973632246,10.2466/pr0.1990.66.2.355,Ronald Grossarth-Maticek;;Hans J Eysenck,2020,1990,10.1136/BMJ.304.6837.1295,Psychological influences on cancer and ischaemic heart disease.,A. J. Pelosi ;; L. Appleby,BMJ,issn: 09598146; issn:  17561833,Journal article,Medicine,Medicine (miscellaneous),BMJ Group,1992,mag,0,,,
2125545750,10.1155/2015/954651,Changhai Peng;;Xiao Wu,2017,2015,10.1016/J.JCLEPRO.2020.125238,Moving towards resource efficiency and circular economy in the brick manufacturing sector in Zimbabwe,Amos Ncube ;; Rufaro Matsika ;; Lynda Mangori ;; Sergio Ulgiati,Journal of Cleaner Production,issn: 09596526; issn:  18791786,Journal article,"Business, Management and Accounting;; Energy;; Engineering;;
Environmental Science
","Strategy and Management;; Renewable Energy, Sustainability and the Environment;; Industrial and Manufacturing Engineering;; Environmental Science (miscellaneous)",Elsevier,2021,mag,1,,,
2072889134,10.1016/j.sysarc.2010.08.005,Xu Hongzhen;;Zeng Guosun,2012,2010,10.1016/J.ESWA.2015.09.008,Towards modeling and runtime verification of self-organizing systems,Bahareh Abolhasanzadeh ;; Saeed Jalili,Expert Systems With Applications,issn: 09574174,Journal article,Computer Science;; Engineering,Artificial Intelligence; Computer Science Applications;; Engineering (miscellaneous),"Pergamon Press, Inc.",2016,mag,1,,,
